timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649297780,26973294,28116659,18409856,37277,31391,2022-04-07 02:06:51.900506800 UTC,2022-04-07 02:16:15.349846800 UTC,2022-04-07 02:06:51.900506500 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649297796,26973294,28150993,19553221,37277,31391,2022-04-07 02:06:51.900506800 UTC,2022-04-07 02:16:31.632140100 UTC,2022-04-07 02:06:51.900506500 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649297812,26973294,28179932,20730920,37277,28939,2022-04-07 02:06:51.900506800 UTC,2022-04-07 02:16:47.886416500 UTC,2022-04-07 02:06:51.900506500 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649297828,26973294,28214266,21937558,37277,28939,2022-04-07 02:06:51.900506800 UTC,2022-04-07 02:17:04.149534200 UTC,2022-04-07 02:06:51.900506500 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649297845,26973294,28248600,23178530,37277,28939,2022-04-07 02:06:51.900506800 UTC,2022-04-07 02:17:20.409639200 UTC,2022-04-07 02:06:51.900506500 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649297861,26973294,28279991,24453836,37277,28939,2022-04-07 02:06:51.900506800 UTC,2022-04-07 02:17:36.679032 UTC,2022-04-07 02:06:51.900506500 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649297877,26973294,28314325,25760533,37277,28939,2022-04-07 02:06:51.900506800 UTC,2022-04-07 02:17:52.926096400 UTC,2022-04-07 02:06:51.900506500 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649297893,26973294,28348659,27101564,37277,28939,2022-04-07 02:06:51.900506800 UTC,2022-04-07 02:18:09.198271400 UTC,2022-04-07 02:06:51.900506500 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649297910,26973294,28382993,28476929,37277,28939,2022-04-07 02:06:51.900506800 UTC,2022-04-07 02:18:25.467296 UTC,2022-04-07 02:06:51.900506500 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649297926,26973294,28420270,29886628,37277,28939,2022-04-07 02:06:51.900506800 UTC,2022-04-07 02:18:41.752107200 UTC,2022-04-07 02:06:51.900506500 UTC,108,64,90
